"station_id","history_id","station_name","lon","lat","province","elev","freq","network_id","native_id"
8481,10461,"BEISEKER VILLAGE",-113.533333,51.383333,"AB",916,"daily",1,"3020608"
8482,10462,"BENALTO",-114.266667,52.3,"AB",963.5,"daily",1,"3020620"
8483,10463,"BIG VALLEY",-112.75,52.033333,"AB",829.1,"daily",1,"3020677"
8484,10464,"BIG VALLEY WEST",-112.966667,52.033333,"AB",792.5,"daily",1,"3020678"
8485,10465,"BINDLOSS EXP ST",-110.183333,50.866667,"AB",641.6,"daily",1,"3020696"
8486,10466,"BISMARK",-113.866667,52.733333,"AB",NA,"daily",1,"3020702"
8487,10467,"BLINDMAN",-114.483333,52.766667,"AB",960.1,"daily",1,"3020715"
8488,10468,"BLUFFTON",-114.283333,52.75,"AB",908.3,"daily",1,"3020730"
8489,10469,"BUFFALO",-110.933333,50.933333,"AB",624.8,"daily",1,"3020952"
8490,10470,"BULLPOUND CREEK",-111.883333,51.283333,"AB",793,"daily",1,"3020973"
8491,10471,"CALENDULA SIBBALD",-110.05,51.483333,"AB",718.7,"daily",1,"3021010"
8492,10472,"CAPPON SOUTH",-110.65,51.05,"AB",737.6,"daily",1,"3021290"
8493,10473,"COALCAMP CREEK",-114.933333,51.733333,"AB",1379.5,"daily",1,"3021667"
8494,10474,"DIDSBURY ELKTON",-114.416667,51.633333,"AB",1066.8,"daily",1,"3022084"
8495,10475,"DOG POUND",-114.45,51.45,"AB",1158.2,"daily",1,"3022092"
8496,10476,"DOWLING LAKE",-111.916667,51.75,"AB",853.1,"daily",1,"3022108"
8497,10477,"DRUMHELLER ANDREW",-112.866667,51.466667,"AB",719.3,"daily",1,"3022136"
8498,10478,"EAST BERRY CREEK",-111.35,51.233333,"AB",791.9,"daily",1,"3022154"
8499,10479,"ELNORA",-113.2,51.966667,"AB",929.6,"daily",1,"3022325"
8500,10480,"ESTHER",-110.233333,51.6,"AB",746.8,"daily",1,"3022460"
8501,10481,"EVARTS",-114.216667,52.25,"AB",941.8,"daily",1,"3022485"
8502,10482,"HUTTON EXP ST",-111.833333,51.016667,"AB",762,"daily",1,"3023420"
8503,10483,"HUXLEY",-113.433333,51.916667,"AB",914.4,"daily",1,"3023422"
8504,10484,"IDDESLEIGH",-111.316667,50.733333,"AB",773,"daily",1,"3023430"
8505,10485,"LOUSANA",-113.083333,52.083333,"AB",899.2,"daily",1,"3024000"
8506,10486,"MICHICHI CREEK",-112.6,51.6,"AB",838.2,"daily",1,"30245KL"
8507,10487,"PANDORA EXP ST",-111.733333,51.016667,"AB",762,"daily",1,"3024980"
8508,10488,"PRENTISS",-113.666667,52.366667,"AB",883.9,"daily",1,"3025296"
8509,10489,"REDLAND",-113.066667,51.366667,"AB",853.4,"daily",1,"30254RJ"
8510,10490,"ROSEBUD",-113,51.383333,"AB",887,"daily",1,"3025543"
8511,10491,"SCOLLARD",-112.866667,51.933333,"AB",853.4,"daily",1,"3025766"
8512,10492,"SIBBALD 2",-110.15,51.416667,"AB",731.5,"daily",1,"3025921"
8513,10493,"SIBBALD EAST",-110.133333,51.433333,"AB",731.5,"daily",1,"3025925"
8514,10494,"PINE LAKE NORTH",-113.483333,52.2,"AB",899.2,"daily",1,"3025K22"
8515,10495,"STANMORE EXP ST",-111.466667,51.583333,"AB",786.4,"daily",1,"3026090"
8516,10496,"STAUFFER",-114.566667,52.133333,"AB",975.4,"daily",1,"3026095"
8517,10497,"SUNNYNOOK",-111.65,51.233333,"AB",738.8,"daily",1,"3026263"
8518,10498,"SUNSET",-114.516667,52.85,"AB",975.4,"daily",1,"3026265"
8519,10499,"SWALWELL",-113.35,51.583333,"AB",908.3,"daily",1,"3026275"
8520,10500,"SYLVAN LAKE",-114.166667,52.35,"AB",920.5,"daily",1,"3026330"
8521,10501,"THREE HILLS EAST",-113.233333,51.716667,"AB",853.4,"daily",1,"3026484"
8522,10502,"HOADLEY",-114.2,52.85,"AB",914.4,"daily",1,"302CCDB"
8523,10503,"OLDS ERICKSON",-114.2,51.783333,"AB",1014,"daily",1,"302M920"
8524,10504,"AIRDRIE",-113.883333,51.316667,"AB",1082,"daily",1,"3030060"
8525,10505,"ARMADA EXP ST",-112.683333,50.4,"AB",911.4,"daily",1,"3030300"
8526,10506,"ARROWWOOD",-113.15,50.733333,"AB",936.3,"daily",1,"3030302"
8527,10507,"BARONS EXP ST",-113.166667,50.033333,"AB",961,"daily",1,"3030530"
8528,10508,"BARONS EXP ST 2",-112.916667,50,"AB",960.1,"daily",1,"3030531"
8529,10509,"BOW ISLAND EXP ST",-111.366667,49.866667,"AB",798.6,"daily",1,"3030770"
8530,10510,"BROOKS NORTH",-111.883333,50.616667,"AB",759,"daily",1,"3030862"
8531,10511,"BLACKIE 2W",-113.683333,50.6,"AB",1024.1,"daily",1,"3030GJJ"
8532,10512,"CALGARY BEARSPAW",-114.333333,51.1,"AB",1188.7,"daily",1,"3031083"
8533,10513,"CALGARY BELLEVIEW",-114.15,51.1,"AB",1112.5,"daily",1,"3031084"
8534,10514,"CALGARY POPLAR GARDENS",-114.183333,51.033333,"AB",1207.2,"daily",1,"3031102"
8535,10515,"CALGARY SIMONS VALLEY",-114.2,51.216667,"AB",1112.5,"daily",1,"3031105"
8536,10516,"CALGARY SPRINGBANK",-114.283333,51.066667,"AB",1188.7,"daily",1,"3031107"
8537,10517,"CALGARY SPRINGBANK",-114.433333,51.1,"AB",1249.7,"daily",1,"3031108"
8538,10518,"CARDSTON EXP ST",-113.3,49.2,"AB",1166.2,"daily",1,"3031328"
8539,10519,"CARMANGAY EXP ST 2",-113.016667,50.216667,"AB",938.8,"daily",1,"3031341"
8540,10520,"CARMANGAY EXP ST 3",-113.333333,50.116667,"AB",938.8,"daily",1,"3031342"
8541,10521,"CARMANGAY PLAINFIELD",-112.883333,50.216667,"AB",914.4,"daily",1,"3031345"
8542,10522,"CARMANGAY VILLAGE",-113.116667,50.116667,"AB",939.4,"daily",1,"3031348"
8543,10523,"CAYLEY",-113.866667,50.483333,"AB",1071.4,"daily",1,"3031450"
8544,10524,"CLARESHOLM EXP ST",-113.633333,50.016667,"AB",1033.3,"daily",1,"3031656"
8545,10525,"COALDALE EXP ST",-112.633333,49.716667,"AB",862,"daily",1,"3031670"
8546,10526,"CLARESHOLM LAING",-113.366667,50.05,"AB",975.4,"daily",1,"30316NF"
8547,10527,"COWLEY CREEBANK RANCH",-114.083333,49.566667,"AB",1171,"daily",1,"3031924"
8548,10528,"COWLEY OLIN CREEK",-114.066667,49.7,"AB",1234.4,"daily",1,"3031926"
8549,10529,"COWLEY TANNER",-114.033333,49.65,"AB",1259,"daily",1,"3031927"
8550,10530,"CLARESHOLM MEADOW CREEK",-113.733333,49.933333,"AB",1035,"daily",1,"3031F5F"
8551,10531,"CLARESHOLM NORTH",-113.583333,50.033333,"AB",1036.3,"daily",1,"3031FN6"
8552,10532,"ENCHANT",-112.383333,50.316667,"AB",808.9,"daily",1,"3032420"
8553,10533,"FOREMOST EAST",-111.283333,49.45,"AB",914.4,"daily",1,"3032645"
8554,10534,"FOREMOST EXP ST",-111.45,49.483333,"AB",890,"daily",1,"3032650"
8555,10535,"FORT MACLEOD EXP ST",-113.4,49.716667,"AB",953.4,"daily",1,"3032685"
8556,10536,"FORT MACLEOD EXP ST 2",-113.483333,49.766667,"AB",953.4,"daily",1,"3032686"
8557,10537,"FORT MACLEOD STAND OFF",-113.333333,49.533333,"AB",990.6,"daily",1,"3032690"
8558,10538,"GRANUM JUMBO VALLEY",-113.3,49.783333,"AB",944.9,"daily",1,"3032924"
8559,10539,"GRASSY LAKE",-111.3,49.833333,"AB",808.3,"daily",1,"3032928"
8560,10540,"GRASSY LAKE RIVERS DEV",-111.7,49.716667,"AB",830,"daily",1,"3032930"
8561,10541,"JUMPING POUND",-114.55,51.083333,"AB",NA,"daily",1,"3033572"
8562,10542,"KYISKAP CREEK",-113.716667,49.9,"AB",1066.8,"daily",1,"3033675"
8563,10543,"LLOYD LAKE",-114.133333,50.866667,"AB",1127.8,"daily",1,"3033956"
8564,10544,"LOMOND",-112.383333,50.4,"AB",807.7,"daily",1,"3033979"
8565,10545,"LOMOND EXP ST",-112.683333,50.35,"AB",871.1,"daily",1,"3033980"
8566,10546,"MAJORVILLE",-112.65,50.7,"AB",914.4,"daily",1,"3034166"
8567,10547,"MOSSLEIGH",-113.283333,50.666667,"AB",1066.8,"daily",1,"3034675"
8568,10548,"MOSSLEIGH BURNAY",-113.3,50.716667,"AB",944.9,"daily",1,"3034676"
8569,10549,"MOUNTAIN VIEW",-113.633333,49.133333,"AB",1339,"daily",1,"3034720"
8570,10550,"NOBLEFORD",-113.05,49.866667,"AB",975.4,"daily",1,"3034818"
8571,10551,"NOBLEFORD EXP ST",-113.066667,49.883333,"AB",983.3,"daily",1,"3034820"
8572,10552,"OKOTOKS EAST",-113.916667,50.733333,"AB",1066.8,"daily",1,"3034916"
8573,10553,"OWENDALE",-113.033333,49.133333,"AB",1249.7,"daily",1,"3034950"
8574,10554,"PICTURE BUTTE",-112.783333,49.883333,"AB",899.2,"daily",1,"3035173"
8575,10555,"PINCHER CREEK EXP ST",-113.933333,49.483333,"AB",1149.1,"daily",1,"3035216"
8576,10556,"PINCHER CREEK KERR",-113.933333,49.383333,"AB",1333.5,"daily",1,"3035218"
8577,10557,"PINCHER CRK SPRINGRIDGE",-113.65,49.45,"AB",1158.2,"daily",1,"3035219"
8578,10558,"PINCHER CREEK WEST",-114.033333,49.516667,"AB",1146,"daily",1,"3035221"
8579,10559,"SEVEN PERSONS RIVERS DEV",-110.9,49.866667,"AB",758.6,"daily",1,"3035850"
8580,10560,"SHAUGHNESSY",-112.816667,49.833333,"AB",NA,"daily",1,"3035880"
8581,10561,"SPRINGBANK A",-114.383333,51.1,"AB",1200.9,"daily",1,"3036078"
8582,10562,"STANDARD",-112.916667,51.15,"AB",914.4,"daily",1,"3036085"
8583,10563,"STAVELY CDA",-113.866667,50.166667,"AB",1097.3,"daily",1,"3036100"
8584,10564,"STAVELY EXP ST 2",-113.65,50.166667,"AB",1043,"daily",1,"3036102"
8585,10565,"SUFFIELD HAMLET",-111.166667,50.216667,"AB",751.3,"daily",1,"3036241"
8586,10566,"TURIN",-112.45,49.966667,"AB",823,"daily",1,"3036618"
8587,10567,"TURIN EXP ST",-112.433333,50,"AB",835.2,"daily",1,"3036620"
8588,10568,"WINNIFRED",-111.2,49.9,"AB",830.6,"daily",1,"3037600"
8589,10569,"WOODHOUSE",-113.366667,49.95,"AB",975.4,"daily",1,"3037650"
8590,10570,"CALGARY ELBOW VIEW",-114.2,51.016667,"AB",1127.8,"daily",1,"303A0Q6"
8591,10571,"OKOTOKS BIG ROCK",-114.116667,50.7,"AB",1136.9,"daily",1,"303D9JN"
8592,10572,"HIGH RIVER TOWERS",-113.866667,50.583333,"AB",1036,"daily",1,"303L24K"
8593,10573,"DEL BONITA EXP ST",-112.883333,49.083333,"AB",1158.2,"daily",1,"3042056"
8594,10574,"GROTON",-111.333333,49.2,"AB",914.4,"daily",1,"3042960"
8595,10575,"KNAPPEN EXP ST",-111.55,49.066667,"AB",975.4,"daily",1,"3043660"
8596,10576,"LUCKY STRIKE",-111.566667,49.233333,"AB",896.1,"daily",1,"3044070"
8597,10577,"MANYBERRIES CREEK",-110.55,49.483333,"AB",1036.3,"daily",1,"3044204"
8598,10578,"MILK RIVER EXP ST",-112.05,49.083333,"AB",1045.5,"daily",1,"3044540"
8599,10579,"MILK R VERDIGRIS L",-112.033333,49.316667,"AB",956.2,"daily",1,"3044550"
8600,10580,"ORION",-110.816667,49.5,"AB",944,"daily",1,"3044930"
8601,10581,"POTHOLE MCINTYRE",-112.85,49.216667,"AB",1158.2,"daily",1,"3045293"
8602,10582,"THELMA CREEK",-110.333333,49.45,"AB",1066.8,"daily",1,"3046376"
8603,10583,"WARNER",-112.2,49.283333,"AB",1010.1,"daily",1,"3046950"
8604,10584,"KETCHUM CREEK",-111.55,49.266667,"AB",701,"daily",1,"304CFDC"
8605,10585,"CANMORE",-115.35,51.083333,"AB",1309.1,"daily",1,"3051260"
8606,10586,"COMPRESSION RIDGE",-114.916667,50.9,"AB",1798.3,"daily",1,"3051766"
8607,10587,"COX HILL",-114.95,50.983333,"AB",1674.9,"daily",1,"3051932"
8608,10588,"FALLEN TIMBER",-115.1,51.533333,"AB",1554.5,"daily",1,"3052602"
8609,10589,"FURMAN CLARESHOLM",-114,49.966667,"AB",1295.4,"daily",1,"3052745"
8610,10590,"GHOST DIVERSION",-115.133333,51.3,"AB",1600.2,"daily",1,"3052PP6"
8611,10591,"HIGHWOOD HOUSE",-114.633333,50.383333,"AB",1493.5,"daily",1,"3053249"
8612,10592,"LONGVIEW",-114.633333,50.366667,"AB",1219.2,"daily",1,"3053985"
8613,10593,"MAYCROFT",-114.25,49.833333,"AB",1371.6,"daily",1,"3054250"
8614,10594,"MOUNTAIN VIEW BIRDSEYE",-113.733333,49.116667,"AB",1408.2,"daily",1,"3054722"
8615,10595,"PECTEN",-114.033333,49.3,"AB",1432.6,"daily",1,"3055090"
8616,10596,"SHEEP RIVER 2",-114.616667,50.65,"AB",1524,"daily",1,"3055H8C"
8617,10597,"WATERTON LAKES BELLY R",-113.7,49.05,"AB",1371.6,"daily",1,"3057000"
8618,10598,"WATERTON LAKES CAMERON L",-114.033333,49.033333,"AB",1691.6,"daily",1,"3057040"
8619,10599,"WATERTON LAKES CEDAR CAB",-113.866667,49.083333,"AB",1280.2,"daily",1,"3057060"
8620,10600,"WATERTON LAKES PASS CRK",-113.933333,49.1,"AB",1371.6,"daily",1,"3057080"
8621,10601,"WATERTON LAKES RED ROCK",-114.016667,49.133333,"AB",1497.5,"daily",1,"3057120"
8622,10602,"ATHABASCA EXP ST",-113.383333,54.7,"AB",579.1,"daily",1,"3060337"
8623,10603,"BALM",-115.25,53.916667,"AB",777.2,"daily",1,"3060495"
8624,10604,"BANANA BELT",-116.416667,55.2,"AB",670.6,"daily",1,"3060514"
8625,10605,"BERNY",-112.35,54.75,"AB",579.1,"daily",1,"3060633"
8626,10606,"BRIGHTWOOD",-114.933333,53.5,"AB",792.5,"daily",1,"3060832"
8627,10607,"CARROT CREEK",-115.8,53.616667,"AB",853.1,"daily",1,"3061355"
8628,10608,"DAPP",-113.916667,54.35,"AB",614.2,"daily",1,"3061R54"
8629,10609,"CROSS LAKE",-113.916667,54.633333,"AB",655.3,"daily",1,"30619E0"
8630,10610,"HIGH PRAIRIE CDA EPF",-116.466667,55.433333,"AB",599.8,"daily",1,"3063176"
8631,10611,"HIGHWAY",-115.533333,53.916667,"AB",823,"daily",1,"3063248"
8632,10612,"JARVIE",-113.983333,54.466667,"AB",612.6,"daily",1,"3063516"
8633,10613,"LINARIA",-114.166667,54.3,"AB",640.1,"daily",1,"3063910"
8634,10614,"LONE PINE",-115.116667,54.283333,"AB",731.5,"daily",1,"3063981"
8635,10615,"MAGNOLIA",-114.883333,53.583333,"AB",755,"daily",1,"3064157"
8636,10616,"MANOLA",-114.25,54.116667,"AB",640.1,"daily",1,"3064190"
8637,10617,"MAYERTHORPE",-115.116667,53.966667,"AB",713.2,"daily",1,"3064282"
8638,10618,"MAYERTHORPE 2",-115.35,53.85,"AB",731.5,"daily",1,"3064284"
8639,10619,"MILDRED LAKE SYNCRUDE",-111.566667,57.033333,"AB",310,"daily",1,"3064532"
8640,10620,"OBED",-117.216667,53.55,"AB",1088.1,"daily",1,"3064908"
8641,10621,"LUPIN CS",-111.25,65.75,"NU",488,"daily",1,"230N002"
8642,10622,"PADDLE RIVER",-114.75,54.033333,"AB",655.3,"daily",1,"3064964"
8643,10623,"PIBROCH",-113.966667,54.266667,"AB",609.6,"daily",1,"3065172"
8644,10624,"SANGUDO SOUTH",-114.866667,53.8,"AB",716.3,"daily",1,"3065725"
8645,10625,"SEBA LANGLEY",-114.866667,53.466667,"AB",823,"daily",1,"3065792"
8646,10626,"PINEDALE",-116.1,53.566667,"AB",944.9,"daily",1,"3065B2A"
8647,10627,"WEST PADDLE",-115.35,54,"AB",762,"daily",1,"3067259"
8648,10628,"WILDWOOD NORTH",-115.233333,53.733333,"AB",853.4,"daily",1,"3067561"
8649,10629,"WILDWOOD SOUTH",-115.25,53.566667,"AB",823,"daily",1,"3067562"
8650,10630,"CYNTHIA",-115.383333,53.25,"AB",914.4,"daily",1,"306A9E1"
8651,10631,"BEAVERLODGE CDA",-119.4,55.2,"AB",745,"daily",1,"30705E9"
8652,10632,"DEADWOOD EXP ST",-117.45,56.733333,"AB",NA,"daily",1,"3071960"
8653,10633,"EAGLESHAM",-117.75,55.766667,"AB",548.6,"daily",1,"3072149"
8654,10634,"FAIRVIEW 2",-118.5,55.966667,"AB",609.6,"daily",1,"3072521"
8655,10635,"GUY",-117.1,55.55,"AB",594.1,"daily",1,"3072985"
8656,10636,"HIGH PRAIRIE WEST",-116.866667,55.366667,"AB",594.4,"daily",1,"3073190"
8657,10637,"HINES CREEK EXP ST",-118.533333,56.183333,"AB",655.3,"daily",1,"3073320"
8658,10638,"HOTCHKISS",-117.6,57.016667,"AB",453.2,"daily",1,"3073345"
8659,10639,"HYTHE",-119.583333,55.3,"AB",734.6,"daily",1,"3073425"
8660,10640,"LOON LAKE AFS",-115.066667,57.133333,"AB",472,"daily",1,"3073986"
8661,10641,"NINA LAKE",-117.2,57.316667,"AB",453.2,"daily",1,"3074808"
8662,10642,"TANGENT",-117.683333,55.85,"AB",548.6,"daily",1,"3076363"
8663,10643,"WHITELAW",-118.083333,56.116667,"AB",670.6,"daily",1,"3077430"
8664,10644,"WORSLEY",-119.116667,56.5,"AB",NA,"daily",1,"3077660"
8665,10645,"BONNYVILLE EXP ST",-110.633333,54.283333,"AB",548.6,"daily",1,"3080740"
8666,10646,"COLD LAKE SNOW",-110.266667,54.416667,"AB",546.2,"daily",1,"3081682"
8667,10647,"FORT KENT CDA EPF",-110.616667,54.3,"AB",548.6,"daily",1,"3082660"
8668,10648,"IRON RIVER NORTH",-110.866667,54.5,"AB",579.1,"daily",1,"3083482"
8669,10649,"BOW ISLAND",-111.383333,49.866667,"AB",798.9,"daily",1,"3030769"
8670,10650,"AKAMINA PASS",-114.05,49.033333,"AB",1800,"daily",1,"30500FR"
8671,10651,"CHIEF CUSTOMS",-113.666667,49,"AB",1372,"daily",1,"3051545"
8672,10652,"SOUTH ESK",-117.2,52.666667,"AB",2186,"daily",1,"3056055"
8673,10653,"HUSSAR",-112.583333,51.183333,"AB",937.3,"daily",1,"3023400"
8674,10654,"RED STONE RIVER",-123.3,63.933333,"NT",275,"daily",1,"2203450"
8675,10655,"MEIGHEN ISLAND NORTH",-99.3,80.066667,"NU",78.3,"daily",1,"240BFH9"
8676,10656,"DAWSON",-139.333333,64.066667,"YT",NA,"daily",1,"2100398"
8677,10657,"RAMPART HOUSE",-140.988464,67.475554,"YT",0,"daily",1,"2100920"
8678,10658,"GREAT SLAVE LAKE BUOY",-115.316667,61.183333,"NT",156.3,"daily",1,"220KLML"
8679,10659,"DEVON ISLAND",-84.666667,74.666667,"NU",NA,"daily",1,"2401025"
8680,10660,"CARDSTON",-113.3,49.2,"AB",NA,"daily",1,"3031318"
8681,10661,"MEDICINE LAKE",-117.8,52.8,"AB",2200,"daily",1,"3054487"
8682,10662,"MARMOT TRIPLE",-118.116667,52.7,"AB",2290,"daily",1,"3054215"
8683,10663,"THREE ISLE LAKE",-115.266667,50.65,"AB",2225,"daily",1,"3056489"
8684,10664,"UPR PARKER RIDGE",-117.083333,52.183333,"AB",2316.5,"daily",1,"3056657"
8685,10665,"MANNING",-117.633333,56.95,"AB",483.3,"daily",1,"3074184"
8686,10666,"PEACE RIVER",-117.283333,56.25,"AB",326.1,"daily",1,"3075038"
8687,10667,"PEACE RIVER CKYL",-117.283333,56.233333,"AB",336.5,"daily",1,"3075045"
8688,10668,"PATERSON",-117.816667,49,"BC",673,"daily",1,"1146000"
8689,10669,"FRISCO",-114.933333,52.45,"AB",960.1,"daily",1,"3012740"
8690,10670,"MINISTIK SANCTUARY",-113.033333,53.366667,"AB",762,"daily",1,"3014565"
8691,10671,"MONITOR",-110.55,52.016667,"AB",731.5,"daily",1,"3014600"
8692,10672,"SULLIVAN LAKE",-111.95,52.05,"AB",810.7,"daily",1,"3016253"
8693,10673,"SYLVAN HEIGHTS",-113.9,52.85,"AB",823,"daily",1,"3016328"
8694,10674,"YEOFORD",-114.316667,53.016667,"AB",868.7,"daily",1,"3017685"
8695,10675,"FLEET",-111.733333,52.15,"AB",838.2,"daily",1,"301B6L0"
8696,10676,"AISHIHIK A",-137.483333,61.65,"YT",966.2,"daily",1,"2100100"
8697,10677,"ANNIE LAKE ROBINSON",-134.833333,60.466667,"YT",820,"daily",1,"2100115"
8698,10678,"ANVIL",-133.383333,62.366667,"YT",1158.2,"daily",1,"2100120"
8699,10679,"BEAVER CREEK A",-140.866667,62.416667,"YT",649,"daily",1,"2100160"
8700,10680,"BEAVER CREEK YTG",-140.866667,62.366667,"YT",663,"daily",1,"2100161"
8701,10681,"BLANCHARD RIVER",-136.766667,60,"YT",836,"daily",1,"2100163"
8702,10682,"CREMONA",-114.483333,51.55,"AB",1168.9,"daily",1,"3021943"
8703,10683,"BONANZA CREEK",-139.35,63.966667,"YT",396.2,"daily",1,"2100164"
8704,10684,"BOUNDARY",-140.35,64.233333,"YT",1036.3,"daily",1,"2100165"
8705,10685,"BRAEBURN",-135.783333,61.466667,"YT",716.3,"daily",1,"2100167"
8706,10686,"BRANDT PEAK",-140.933333,63.05,"YT",1127.8,"daily",1,"2100168"
8707,10687,"BRYN MYRDDIN FARM",-135.383333,60.866667,"YT",686,"daily",1,"2100174"
8708,10688,"BURWASH",-139.033333,61.366667,"YT",806.8,"daily",1,"2100179"
8709,10689,"BURWASH A",-139.05,61.366667,"YT",806.2,"daily",1,"2100182"
8710,10690,"CARCROSS",-134.7,60.166667,"YT",660,"daily",1,"2100200"
8711,10691,"CARMACKS",-136.3,62.1,"YT",524.9,"daily",1,"2100300"
8712,10692,"CARMACKS CS",-136.2,62.116667,"YT",542.9,"daily",1,"2100301"
8713,10693,"CARMACKS TOWER",-136.483333,62.183333,"YT",1234.4,"daily",1,"2100302"
8714,10694,"MORNINGSIDE",-113.566667,52.566667,"AB",899.2,"daily",1,"3024664"
8715,10695,"MORRIN",-112.6,51.65,"AB",853.4,"daily",1,"3024665"
8716,10696,"CASINO CREEK",-138.833333,62.733333,"YT",1100,"daily",1,"2100310"
8717,10697,"CASINO MTN",-138.833333,62.733333,"YT",1005,"daily",1,"2100315"
8718,10698,"CLINTON CREEK",-140.666667,64.416667,"YT",335.3,"daily",1,"2100365"
8719,10699,"CLINTON CREEK",-140.733333,64.466667,"YT",576.1,"daily",1,"2100366"
8720,10700,"DAWSON",-139.433333,64.05,"YT",320,"daily",1,"2100400"
8721,10701,"DAWSON A",-139.133333,64.05,"YT",370.33,"daily",1,"2100402"
8722,10702,"DAWSON TOWER",-139.333333,64.066667,"YT",1066.8,"daily",1,"2100405"
8723,10703,"DEMPSTER 177",-137.55,65.883333,"YT",722.4,"daily",1,"2100412"
8724,10704,"DEMPSTER 179",-137.516667,65.916667,"YT",685.8,"daily",1,"2100413"
8725,10705,"DEMPSTER 203",-137.25,66.116667,"YT",615.7,"daily",1,"2100415"
8726,10706,"DESTRUCTION BAY",-138.783333,61.25,"YT",807.7,"daily",1,"2100418"
8727,10707,"DEZADEASH",-137.05,60.366667,"YT",723.9,"daily",1,"2100430"
8728,10708,"DRURY CREEK",-134.383333,62.2,"YT",609,"daily",1,"2100460"
8729,10709,"EAGLE PLAINS",-136.716667,66.366667,"YT",620,"daily",1,"2100468"
8730,10710,"EAGLE RIVER",-136.716667,66.45,"YT",324.6,"daily",1,"2100470"
8731,10711,"ELSA",-135.483333,63.916667,"YT",813.8,"daily",1,"2100500"
8732,10712,"FARO",-133.4,62.35,"YT",1074.4,"daily",1,"2100515"
8733,10713,"FARO",-133.35,62.233333,"YT",694.3,"daily",1,"2100516"
8734,10714,"FARO A",-133.383333,62.2,"YT",716.6,"daily",1,"2100517"
8735,10715,"FARO (AUT)",-133.35,62.233333,"YT",716.6,"daily",1,"2100518"
8736,10716,"FISH LAKE ROAD",-135.2,60.716667,"YT",975,"daily",1,"2100535"
8737,10717,"FORTY MILE",-140.6,64.383333,"YT",335.3,"daily",1,"2100605"
8738,10718,"FRANCES LAKE",-129.333333,61.333333,"YT",780.3,"daily",1,"2100611"
8739,10719,"TROCHU 2",-113.216667,51.833333,"AB",870.5,"daily",1,"3026521"
8740,10720,"SUNDRE SOUTH",-114.633333,51.8,"AB",1090,"daily",1,"3026K61"
8741,10721,"GOLDEN HORN",-134.45,60.616667,"YT",701,"daily",1,"2100615"
8742,10722,"HAECKEL HILL TOWER",-135.216667,60.75,"YT",1432.6,"daily",1,"2100620"
8743,10723,"HAINES APPS #4",-137.733333,60.816667,"YT",845.8,"daily",1,"2100627"
8744,10724,"HAINES JUNCTION",-137.583333,60.766667,"YT",595.3,"daily",1,"2100630"
8745,10725,"HAINES JUNCTION YTG",-137.5,60.75,"YT",596,"daily",1,"2100631"
8746,10726,"HART RIVER",-136.783333,64.65,"YT",914.4,"daily",1,"2100632"
8747,10727,"HERSCHEL ISLAND",-139.25,69.5,"YT",4.6,"daily",1,"2100635"
8748,10728,"HERSCHEL ISLAND",-138.916667,69.566667,"YT",1.2,"daily",1,"2100636"
8749,10729,"HOWARDS PASS",-129.2,62.466667,"YT",1563.6,"daily",1,"2100638"
8750,10730,"HUDSON BAY MINE",-130.166667,63.183333,"YT",1493.5,"daily",1,"2100639"
8751,10731,"IRON CREEK",-127.85,60.016667,"YT",868.7,"daily",1,"2100650"
8752,10732,"IVVAVIK NAT. PARK",-140.15,69.166667,"YT",243.8,"daily",1,"2100660"
8753,10733,"JOHNSONS CROSSING",-133.3,60.483333,"YT",690.4,"daily",1,"2100670"
8754,10734,"KENO HILL",-135.2,63.933333,"YT",1472.8,"daily",1,"2100677"
8755,10735,"KLONDIKE",-138.216667,64.45,"YT",972.6,"daily",1,"2100679"
8756,10736,"KLUANE LAKE",-138.4,61.016667,"YT",786.4,"daily",1,"2100680"
8757,10737,"KOMAKUK BEACH",-140.2,69.616667,"YT",13.2,"daily",1,"2100682"
8758,10738,"KOMAKUK BEACH A",-140.183333,69.583333,"YT",7.3,"daily",1,"2100685"
8759,10739,"LITTLE GOLD CREEK",-141,64.083333,"YT",1257.3,"daily",1,"2100690"
8760,10740,"CARMANGAY",-112.783333,50.15,"AB",944.9,"daily",1,"3031338"
8761,10741,"CARMANGAY EXP ST",-113.1,50.133333,"AB",938.8,"daily",1,"3031340"
8762,10742,"MACMILLAN PASS",-130.033333,63.25,"YT",1379,"daily",1,"2100693"
8763,10743,"MACMILLAN PASS",-130.2,63.166667,"YT",1408.8,"daily",1,"2100695"
8764,10744,"MACTUNG",-130.183333,63.283333,"YT",1889.8,"daily",1,"2100696"
8765,10745,"MARGARET LAKE",-140.85,68.8,"YT",568,"daily",1,"2100697"
8766,10746,"MARSH LAKE",-134.25,60.433333,"YT",655,"daily",1,"2100698"
8767,10747,"MACPASS AIRSTRIP",-130.183333,63.183333,"YT",1219.2,"daily",1,"21006RN"
8768,10748,"MAYO A",-135.866667,63.616667,"YT",503.8,"daily",1,"2100700"
8769,10749,"MAYO ROAD",-135.183333,60.883333,"YT",655,"daily",1,"2100709"
8770,10750,"MCQUESTEN",-137.516667,63.6,"YT",457,"daily",1,"2100719"
8771,10751,"MCQUESTEN",-137.4,63.55,"YT",426.7,"daily",1,"2100720"
8772,10752,"MINTO",-137.25,62.633333,"YT",914.4,"daily",1,"2100744"
8773,10753,"MOOSE CREEK",-137.016667,63.516667,"YT",460.2,"daily",1,"2100746"
